ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
2015,2015,0,Total,37853,9272.0,"Census Tract 884, Kings County, NY",14000US36047088400,36047088400,NYC
2015,2015,0,Total,62625,14975.0,"Census Tract 505, Queens County, NY",14000US36081050500,36081050500,NYC
2015,2015,0,Total,51857,9598.0,"Census Tract 374.01, Kings County, NY",14000US36047037401,36047037401,NYC
2015,2015,0,Total,25724,3634.0,"Census Tract 403.02, Bronx County, NY",14000US36005040302,36005040302,NYC
2015,2015,0,Total,66094,17674.0,"Census Tract 147, Queens County, NY",14000US36081014700,36081014700,NYC
2015,2015,0,Total,45208,10418.0,"Census Tract 886, Kings County, NY",14000US36047088600,36047088600,NYC
2015,2015,0,Total,91129,11659.0,"Census Tract 146.05, Richmond County, NY",14000US36085014605,36085014605,NYC
2015,2015,0,Total,74435,9585.0,"Census Tract 739, Queens County, NY",14000US36081073900,36081073900,NYC
2015,2015,0,Total,52645,11917.0,"Census Tract 138, Kings County, NY",14000US36047013800,36047013800,NYC
2015,2015,0,Total,30449,7255.0,"Census Tract 374.02, Kings County, NY",14000US36047037402,36047037402,NYC
2015,2015,0,Total,43046,5975.0,"Census Tract 888, Kings County, NY",14000US36047088800,36047088800,NYC
2015,2015,0,Total,85170,17111.0,"Census Tract 1451.02, Queens County, NY",14000US36081145102,36081145102,NYC
2015,2015,0,Total,66467,12889.0,"Census Tract 1085, Queens County, NY",14000US36081108500,36081108500,NYC
2015,2015,0,Total,53958,16497.0,"Census Tract 145, Queens County, NY",14000US36081014500,36081014500,NYC
2015,2015,0,Total,64554,12021.0,"Census Tract 504, Queens County, NY",14000US36081050400,36081050400,NYC
2015,2015,0,Total,28688,2748.0,"Census Tract 890, Kings County, NY",14000US36047089000,36047089000,NYC
2015,2015,0,Total,39432,10685.0,"Census Tract 267.02, Bronx County, NY",14000US36005026702,36005026702,NYC
2015,2015,0,Total,45573,7523.000000000001,"Census Tract 375, Kings County, NY",14000US36047037500,36047037500,NYC
2015,2015,0,Total,40731,3304.0,"Census Tract 403.03, Bronx County, NY",14000US36005040303,36005040303,NYC
2015,2015,0,Total,55341,25850.0,"Census Tract 144, Queens County, NY",14000US36081014400,36081014400,NYC
2015,2015,0,Total,25350,6939.0,"Census Tract 892, Kings County, NY",14000US36047089200,36047089200,NYC
2015,2015,0,Total,100787,12194.0,"Census Tract 139, Kings County, NY",14000US36047013900,36047013900,NYC
2015,2015,0,Total,30339,4993.0,"Census Tract 151, Bronx County, NY",14000US36005015100,36005015100,NYC
2015,2015,0,Total,61618,10928.0,"Census Tract 502.02, Queens County, NY",14000US36081050202,36081050202,NYC
2015,2015,0,Total,40272,5292.0,"Census Tract 377, Kings County, NY",14000US36047037700,36047037700,NYC
2015,2015,0,Total,43159,5305.0,"Census Tract 894, Kings County, NY",14000US36047089400,36047089400,NYC
2015,2015,0,Total,76270,11776.0,"Census Tract 248, Richmond County, NY",14000US36085024800,36085024800,NYC
2015,2015,0,Total,72222,15269.0,"Census Tract 737, Queens County, NY",14000US36081073700,36081073700,NYC
2015,2015,0,Total,57056,8323.0,"Census Tract 143, Queens County, NY",14000US36081014300,36081014300,NYC
2015,2015,0,Total,18633,2086.0,"Census Tract 51, Bronx County, NY",14000US36005005100,36005005100,NYC
2015,2015,0,Total,34482,4504.0,"Census Tract 896, Kings County, NY",14000US36047089600,36047089600,NYC
2015,2015,0,Total,59130,12141.0,"Census Tract 140, Kings County, NY",14000US36047014000,36047014000,NYC
2015,2015,0,Total,40412,9880.0,"Census Tract 379, Kings County, NY",14000US36047037900,36047037900,NYC
2015,2015,0,Total,71667,5421.0,"Census Tract 1072.01, Queens County, NY",14000US36081107201,36081107201,NYC
2015,2015,0,Total,62656,17908.0,"Census Tract 142.02, Queens County, NY",14000US36081014202,36081014202,NYC
2015,2015,0,Total,38988,7402.0,"Census Tract 898, Kings County, NY",14000US36047089800,36047089800,NYC
2015,2015,0,Total,34643,6704.0,"Census Tract 403.04, Bronx County, NY",14000US36005040304,36005040304,NYC
2015,2015,0,Total,74813,9382.0,"Census Tract 502.01, Queens County, NY",14000US36081050201,36081050201,NYC
2015,2015,0,Total,23724,4729.0,"Census Tract 211, Bronx County, NY",14000US36005021100,36005021100,NYC
2015,2015,0,Total,27885,5749.0,"Census Tract 381, Kings County, NY",14000US36047038100,36047038100,NYC
2015,2015,0,Total,27716,2978.0,"Census Tract 900, Kings County, NY",14000US36047090000,36047090000,NYC
2015,2015,0,Total,110500,28338.000000000004,"Census Tract 731, Queens County, NY",14000US36081073100,36081073100,NYC
2015,2015,0,Total,78125,26623.0,"Census Tract 141, Kings County, NY",14000US36047014100,36047014100,NYC
2015,2015,0,Total,56780,9094.0,"Census Tract 142.01, Queens County, NY",14000US36081014201,36081014201,NYC
2015,2015,0,Total,33365,5922.0,"Census Tract 269, Bronx County, NY",14000US36005026900,36005026900,NYC
2015,2015,0,Total,42734,13971.0,"Census Tract 902, Kings County, NY",14000US36047090200,36047090200,NYC
2015,2015,0,Total,40044,10930.0,"Census Tract 500, Queens County, NY",14000US36081050000,36081050000,NYC
2015,2015,0,Total,17308,5565.0,"Census Tract 382, Kings County, NY",14000US36047038200,36047038200,NYC
2015,2015,0,Total,104458,22271.0,"Census Tract 177, Richmond County, NY",14000US36085017700,36085017700,NYC
2015,2015,0,Total,64643,9616.0,"Census Tract 141, Queens County, NY",14000US36081014100,36081014100,NYC
2015,2015,0,Total,15674,5079.0,"Census Tract 906, Kings County, NY",14000US36047090600,36047090600,NYC
2015,2015,0,Total,22250,7615.000000000001,"Census Tract 359, Bronx County, NY",14000US36005035900,36005035900,NYC
2015,2015,0,Total,36691,13817.0,"Census Tract 404, Bronx County, NY",14000US36005040400,36005040400,NYC
2015,2015,0,Total,56324,14817.000000000002,"Census Tract 142, Kings County, NY",14000US36047014200,36047014200,NYC
2015,2015,0,Total,48712,16204.0,"Census Tract 383, Kings County, NY",14000US36047038300,36047038300,NYC
2015,2015,0,Total,12863,3274.0,"Census Tract 908, Kings County, NY",14000US36047090800,36047090800,NYC
2015,2015,0,Total,78261,9569.0,"Census Tract 1451.01, Queens County, NY",14000US36081145101,36081145101,NYC
2015,2015,0,Total,94583,18872.0,"Census Tract 67, Richmond County, NY",14000US36085006700,36085006700,NYC
2015,2015,0,Total,67054,14432.0,"Census Tract 140, Queens County, NY",14000US36081014000,36081014000,NYC
2015,2015,0,Total,57813,10504.0,"Census Tract 499, Queens County, NY",14000US36081049900,36081049900,NYC
2015,2015,0,Total,10746,2083.0,"Census Tract 910, Kings County, NY",14000US36047091000,36047091000,NYC
2015,2015,0,Total,86719,29402.0,"Census Tract 729, Queens County, NY",14000US36081072900,36081072900,NYC
2015,2015,0,Total,39141,14250.0,"Census Tract 385, Kings County, NY",14000US36047038500,36047038500,NYC
2015,2015,0,Total,87064,7993.0,"Census Tract 1059, Queens County, NY",14000US36081105900,36081105900,NYC
2015,2015,0,Total,57917,13152.0,"Census Tract 138, Queens County, NY",14000US36081013800,36081013800,NYC
2015,2015,0,Total,20360,4629.0,"Census Tract 912, Kings County, NY",14000US36047091200,36047091200,NYC
2015,2015,0,Total,80170,26448.0,"Census Tract 143, Kings County, NY",14000US36047014300,36047014300,NYC
2015,2015,0,Total,42093,7063.0,"Census Tract 273, Bronx County, NY",14000US36005027300,36005027300,NYC
2015,2015,0,Total,45417,3935.0,"Census Tract 497, Queens County, NY",14000US36081049700,36081049700,NYC
2015,2015,0,Total,44766,14654.0,"Census Tract 386, Kings County, NY",14000US36047038600,36047038600,NYC
2015,2015,0,Total,31105,5028.0,"Census Tract 916, Kings County, NY",14000US36047091600,36047091600,NYC
2015,2015,0,Total,34009,7616.0,"Census Tract 405.01, Bronx County, NY",14000US36005040501,36005040501,NYC
2015,2015,0,Total,70162,5637.0,"Census Tract 152, Bronx County, NY",14000US36005015200,36005015200,NYC
2015,2015,0,Total,60208,12426.0,"Census Tract 137, Queens County, NY",14000US36081013700,36081013700,NYC
2015,2015,0,Total,124643,18850.0,"Census Tract 723, Queens County, NY",14000US36081072300,36081072300,NYC
2015,2015,0,Total,27500,7328.0,"Census Tract 918, Kings County, NY",14000US36047091800,36047091800,NYC
2015,2015,0,Total,64926,7077.000000000001,"Census Tract 145, Kings County, NY",14000US36047014500,36047014500,NYC
2015,2015,0,Total,36430,4516.0,"Census Tract 387, Kings County, NY",14000US36047038700,36047038700,NYC
2015,2015,0,Total,51443,3590.0,"Census Tract 212, Bronx County, NY",14000US36005021200,36005021200,NYC
2015,2015,0,Total,65483,11602.0,"Census Tract 136, Queens County, NY",14000US36081013600,36081013600,NYC
2015,2015,0,Total,32292,16858.0,"Census Tract 920, Kings County, NY",14000US36047092000,36047092000,NYC
2015,2015,0,Total,35227,8725.0,"Census Tract 92, Bronx County, NY",14000US36005009200,36005009200,NYC
2015,2015,0,Total,73013,15041.000000000002,"Census Tract 496, Queens County, NY",14000US36081049600,36081049600,NYC
2015,2015,0,Total,52264,5730.0,"Census Tract 1047, Queens County, NY",14000US36081104700,36081104700,NYC
2015,2015,0,Total,60132,10235.0,"Census Tract 388, Kings County, NY",14000US36047038800,36047038800,NYC
2015,2015,0,Total,39485,20030.0,"Census Tract 922, Kings County, NY",14000US36047092200,36047092200,NYC
2015,2015,0,Total,23583,3756.0,"Census Tract 405.02, Bronx County, NY",14000US36005040502,36005040502,NYC
2015,2015,0,Total,81181,27067.0,"Census Tract 147, Kings County, NY",14000US36047014700,36047014700,NYC
2015,2015,0,Total,56128,6455.0,"Census Tract 135, Queens County, NY",14000US36081013500,36081013500,NYC
2015,2015,0,Total,76500,20582.0,"Census Tract 1447, Queens County, NY",14000US36081144700,36081144700,NYC
2015,2015,0,Total,37266,7824.999999999999,"Census Tract 924, Kings County, NY",14000US36047092400,36047092400,NYC
2015,2015,0,Total,60594,14946.000000000002,"Census Tract 495, Queens County, NY",14000US36081049500,36081049500,NYC
2015,2015,0,Total,47059,9546.0,"Census Tract 389, Kings County, NY",14000US36047038900,36047038900,NYC
2015,2015,0,Total,80673,10749.0,"Census Tract 274.01, Bronx County, NY",14000US36005027401,36005027401,NYC
2015,2015,0,Total,61105,5920.0,"Census Tract 134, Queens County, NY",14000US36081013400,36081013400,NYC
2015,2015,0,Total,45762,8381.0,"Census Tract 928, Kings County, NY",14000US36047092800,36047092800,NYC
2015,2015,0,Total,47460,12655.0,"Census Tract 721, Queens County, NY",14000US36081072100,36081072100,NYC
2015,2015,0,Total,47232,11781.0,"Census Tract 68, Bronx County, NY",14000US36005006800,36005006800,NYC
2015,2015,0,Total,56500,12476.0,"Census Tract 148, Kings County, NY",14000US36047014800,36047014800,NYC
2015,2015,0,Total,45682,11485.0,"Census Tract 390, Kings County, NY",14000US36047039000,36047039000,NYC
2015,2015,0,Total,56014,5720.0,"Census Tract 930, Kings County, NY",14000US36047093000,36047093000,NYC
2015,2015,0,Total,80705,12565.0,"Census Tract 146.04, Richmond County, NY",14000US36085014604,36085014604,NYC
2015,2015,0,Total,44773,20698.0,"Census Tract 406, Bronx County, NY",14000US36005040600,36005040600,NYC
2015,2015,0,Total,63646,14832.000000000002,"Census Tract 132, Queens County, NY",14000US36081013200,36081013200,NYC
2015,2015,0,Total,60268,11797.0,"Census Tract 493.02, Queens County, NY",14000US36081049302,36081049302,NYC
2015,2015,0,Total,83500,33005.0,"Census Tract 932, Kings County, NY",14000US36047093200,36047093200,NYC
2015,2015,0,Total,52000,12182.0,"Census Tract 64, Richmond County, NY",14000US36085006400,36085006400,NYC
2015,2015,0,Total,35542,15145.0,"Census Tract 391, Kings County, NY",14000US36047039100,36047039100,NYC
2015,2015,0,Total,51658,5963.0,"Census Tract 719, Queens County, NY",14000US36081071900,36081071900,NYC
2015,2015,0,Total,67054,9558.0,"Census Tract 130, Queens County, NY",14000US36081013000,36081013000,NYC
2015,2015,0,Total,51648,18663.0,"Census Tract 934, Kings County, NY",14000US36047093400,36047093400,NYC
2015,2015,0,Total,103378,21323.0,"Census Tract 149, Kings County, NY",14000US36047014900,36047014900,NYC
2015,2015,0,Total,16378,7084.999999999999,"Census Tract 213.01, Bronx County, NY",14000US36005021301,36005021301,NYC
2015,2015,0,Total,60426,9710.0,"Census Tract 493.01, Queens County, NY",14000US36081049301,36081049301,NYC
2015,2015,0,Total,33125,9332.0,"Census Tract 392, Kings County, NY",14000US36047039200,36047039200,NYC
2015,2015,0,Total,71964,13148.0,"Census Tract 936, Kings County, NY",14000US36047093600,36047093600,NYC
2015,2015,0,Total,80830,14287.0,"Census Tract 1039, Queens County, NY",14000US36081103900,36081103900,NYC
2015,2015,0,Total,71849,16414.0,"Census Tract 274.02, Bronx County, NY",14000US36005027402,36005027402,NYC
2015,2015,0,Total,63148,7899.0,"Census Tract 128, Queens County, NY",14000US36081012800,36081012800,NYC
2015,2015,0,Total,30354,11110.0,"Census Tract 407.01, Bronx County, NY",14000US36005040701,36005040701,NYC
2015,2015,0,Total,34018,10174.0,"Census Tract 938, Kings County, NY",14000US36047093800,36047093800,NYC
2015,2015,0,Total,82188,23449.0,"Census Tract 150, Kings County, NY",14000US36047015000,36047015000,NYC
2015,2015,0,Total,52244,14707.999999999998,"Census Tract 393, Kings County, NY",14000US36047039300,36047039300,NYC
2015,2015,0,Total,65606,11825.0,"Census Tract 303.01, Richmond County, NY",14000US36085030301,36085030301,NYC
2015,2015,0,Total,58594,11263.0,"Census Tract 126.02, Queens County, NY",14000US36081012602,36081012602,NYC
2015,2015,0,Total,66167,12130.0,"Census Tract 944.01, Kings County, NY",14000US36047094401,36047094401,NYC
2015,2015,0,Total,19630,5355.0,"Census Tract 153, Bronx County, NY",14000US36005015300,36005015300,NYC
2015,2015,0,Total,54432,6202.0,"Census Tract 492, Queens County, NY",14000US36081049200,36081049200,NYC
2015,2015,0,Total,40000,8540.0,"Census Tract 717.02, Queens County, NY",14000US36081071702,36081071702,NYC
2015,2015,0,Total,51927,12494.0,"Census Tract 394, Kings County, NY",14000US36047039400,36047039400,NYC
2015,2015,0,Total,23417,12218.0,"Census Tract 944.02, Kings County, NY",14000US36047094402,36047094402,NYC
2015,2015,0,Total,87000,19198.0,"Census Tract 1441, Queens County, NY",14000US36081144100,36081144100,NYC
2015,2015,0,Total,121742,12692.0,"Census Tract 151, Kings County, NY",14000US36047015100,36047015100,NYC
2015,2015,0,Total,60481,7847.000000000001,"Census Tract 126.01, Queens County, NY",14000US36081012601,36081012601,NYC
2015,2015,0,Total,71917,14847.999999999998,"Census Tract 1033, Queens County, NY",14000US36081103300,36081103300,NYC
2015,2015,0,Total,60950,5772.0,"Census Tract 946, Kings County, NY",14000US36047094600,36047094600,NYC
2015,2015,0,Total,65625,15429.0,"Census Tract 489, Queens County, NY",14000US36081048900,36081048900,NYC
2015,2015,0,Total,27870,9248.0,"Census Tract 395, Kings County, NY",14000US36047039500,36047039500,NYC
2015,2015,0,Total,29978,6669.0,"Census Tract 407.02, Bronx County, NY",14000US36005040702,36005040702,NYC
2015,2015,0,Total,57593,9160.0,"Census Tract 125, Queens County, NY",14000US36081012500,36081012500,NYC
2015,2015,0,Total,68854,13803.0,"Census Tract 950, Kings County, NY",14000US36047095000,36047095000,NYC
2015,2015,0,Total,18636,3658.0000000000014,"Census Tract 41, Bronx County, NY",14000US36005004100,36005004100,NYC
2015,2015,0,Total,65250,19501.0,"Census Tract 717.01, Queens County, NY",14000US36081071701,36081071701,NYC
2015,2015,0,Total,70598,15016.999999999998,"Census Tract 152, Kings County, NY",14000US36047015200,36047015200,NYC
2015,2015,0,Total,46926,22743.0,"Census Tract 396, Kings County, NY",14000US36047039600,36047039600,NYC
2015,2015,0,Total,72610,18106.0,"Census Tract 954, Kings County, NY",14000US36047095400,36047095400,NYC
2015,2015,0,Total,54167,17596.0,"Census Tract 276, Bronx County, NY",14000US36005027600,36005027600,NYC
2015,2015,0,Total,102561,10886.0,"Census Tract 176, Richmond County, NY",14000US36085017600,36085017600,NYC
2015,2015,0,Total,57261,4432.0,"Census Tract 124, Queens County, NY",14000US36081012400,36081012400,NYC
2015,2015,0,Total,53194,8658.0,"Census Tract 485, Queens County, NY",14000US36081048500,36081048500,NYC
2015,2015,0,Total,65459,8737.0,"Census Tract 956, Kings County, NY",14000US36047095600,36047095600,NYC
2015,2015,0,Total,30362,6916.0,"Census Tract 213.02, Bronx County, NY",14000US36005021302,36005021302,NYC
2015,2015,0,Total,38266,6612.0,"Census Tract 397, Kings County, NY",14000US36047039700,36047039700,NYC
2015,2015,0,Total,32244,9064.0,"Census Tract 408, Bronx County, NY",14000US36005040800,36005040800,NYC
2015,2015,0,Total,84026,20788.0,"Census Tract 123.01, Queens County, NY",14000US36081012301,36081012301,NYC
2015,2015,0,Total,62431,10888.0,"Census Tract 958, Kings County, NY",14000US36047095800,36047095800,NYC
2015,2015,0,Total,115000,31005.0,"Census Tract 153, Kings County, NY",14000US36047015300,36047015300,NYC
2015,2015,0,Total,76528,13506.999999999998,"Census Tract 1435, Queens County, NY",14000US36081143500,36081143500,NYC
2015,2015,0,Total,61184,12078.0,"Census Tract 484, Queens County, NY",14000US36081048400,36081048400,NYC
2015,2015,0,Total,52721,12843.0,"Census Tract 398, Kings County, NY",14000US36047039800,36047039800,NYC
2015,2015,0,Total,64750,8474.0,"Census Tract 962, Kings County, NY",14000US36047096200,36047096200,NYC
2015,2015,0,Total,33095,9330.0,"Census Tract 277, Bronx County, NY",14000US36005027700,36005027700,NYC
2015,2015,0,Total,65837,11606.0,"Census Tract 713.06, Queens County, NY",14000US36081071306,36081071306,NYC
2015,2015,0,Total,67524,11071.0,"Census Tract 122, Queens County, NY",14000US36081012200,36081012200,NYC
2015,2015,0,Total,47935,11378.0,"Census Tract 1032.02, Queens County, NY",14000US36081103202,36081103202,NYC
2015,2015,0,Total,51631,4407.0,"Census Tract 964, Kings County, NY",14000US36047096400,36047096400,NYC
2015,2015,0,Total,128611,27701.0,"Census Tract 155, Kings County, NY",14000US36047015500,36047015500,NYC
2015,2015,0,Total,31563,11561.0,"Census Tract 399, Kings County, NY",14000US36047039900,36047039900,NYC
2015,2015,0,Total,30159,4279.0,"Census Tract 93, Bronx County, NY",14000US36005009300,36005009300,NYC
2015,2015,0,Total,58209,5705.0,"Census Tract 121, Queens County, NY",14000US36081012100,36081012100,NYC
2015,2015,0,Total,70625,24724.0,"Census Tract 966, Kings County, NY",14000US36047096600,36047096600,NYC
2015,2015,0,Total,46278,5017.0,"Census Tract 409, Bronx County, NY",14000US36005040900,36005040900,NYC
2015,2015,0,Total,43019,7199.000000000001,"Census Tract 483, Queens County, NY",14000US36081048300,36081048300,NYC
2015,2015,0,Total,50417,7450.0,"Census Tract 141, Richmond County, NY",14000US36085014100,36085014100,NYC
2015,2015,0,Total,41759,7550.999999999999,"Census Tract 400, Kings County, NY",14000US36047040000,36047040000,NYC
2015,2015,0,Total,62250,31548.000000000004,"Census Tract 968, Kings County, NY",14000US36047096800,36047096800,NYC
2015,2015,0,Total,71250,16310.0,"Census Tract 713.05, Queens County, NY",14000US36081071305,36081071305,NYC
2015,2015,0,Total,102500,8228.0,"Census Tract 157, Kings County, NY",14000US36047015700,36047015700,NYC
2015,2015,0,Total,48073,13798.0,"Census Tract 120, Queens County, NY",14000US36081012000,36081012000,NYC
2015,2015,0,Total,100645,10842.0,"Census Tract 59, Richmond County, NY",14000US36085005900,36085005900,NYC
