Unnamed: 0,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,z_ED_nat,z_HE_nat,z_SE_nat,z_COI_nat,c5_ED_nat,c5_HE_nat,c5_SE_nat,c5_COI_nat,r_ED_nat,r_HE_nat,r_SE_nat,r_COI_nat,c5_ED_stt,c5_HE_stt,c5_SE_stt,c5_COI_stt,r_ED_stt,r_HE_stt,r_SE_stt,r_COI_stt,c5_ED_met,c5_HE_met,c5_SE_met,c5_COI_met,r_ED_met,r_HE_met,r_SE_met,r_COI_met,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
66,36005011900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1532,-0.047859531,-0.001186636,-0.60950232,-0.076346487,Low,Low,Very Low,Very Low,26,31,1,2,Low,Very Low,Very Low,Very Low,27,10,2,3,Low,Very Low,Very Low,Very Low,27,10,2,2,2015,2015,0,Total,22097,5308.0,"Census Tract 119, Bronx County, NY",14000US36005011900,36005011900,NYC
67,36005012101,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,831,-0.13663973,0.001683979,-0.49254623,-0.072245747,Very Low,Low,Very Low,Very Low,1,33,2,2,Very Low,Very Low,Very Low,Very Low,1,12,6,4,Very Low,Very Low,Very Low,Very Low,1,11,5,3,2015,2015,0,Total,27813,4935.0,"Census Tract 121.01, Bronx County, NY",14000US36005012101,36005012101,NYC
68,36005012102,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,420,-0.10011865,0.024116923999999998,-0.72018248,-0.092311665,Very Low,Moderate,Very Low,Very Low,7,54,1,1,Very Low,Low,Very Low,Very Low,8,31,1,1,Very Low,Low,Very Low,Very Low,8,30,1,1,2015,2015,0,Total,20028,4672.0,"Census Tract 121.02, Bronx County, NY",14000US36005012102,36005012102,NYC
69,36005012300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1036,-0.12739521,0.022061652999999997,-0.47068739,-0.066511653,Very Low,Moderate,Very Low,Very Low,2,52,2,3,Very Low,Low,Very Low,Very Low,2,28,7,6,Very Low,Low,Very Low,Very Low,2,28,6,5,2015,2015,0,Total,21300,9643.0,"Census Tract 123, Bronx County, NY",14000US36005012300,36005012300,NYC
70,36005012500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1212,-0.10514085,0.01949293,-0.36935073,-0.052531872,Very Low,Moderate,Very Low,Very Low,6,50,5,6,Very Low,Low,Very Low,Very Low,6,24,13,11,Very Low,Low,Very Low,Very Low,6,24,12,10,2015,2015,0,Total,26348,2834.0,"Census Tract 125, Bronx County, NY",14000US36005012500,36005012500,NYC
71,36005012701,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,484,-0.038492698,0.016010288,-0.58126438,-0.070194967,Low,Moderate,Very Low,Very Low,32,46,1,2,Low,Low,Very Low,Very Low,30,21,3,4,Low,Low,Very Low,Very Low,29,21,3,3,2015,2015,0,Total,18641,3928.0,"Census Tract 127.01, Bronx County, NY",14000US36005012701,36005012701,NYC
72,36005012901,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1389,-0.065797262,0.036152415,-0.63886434,-0.077773437,Very Low,High,Very Low,Very Low,17,67,1,1,Very Low,Moderate,Very Low,Very Low,20,48,2,2,Very Low,Moderate,Very Low,Very Low,20,46,2,2,2015,2015,0,Total,18269,4443.0,"Census Tract 129.01, Bronx County, NY",14000US36005012901,36005012901,NYC
73,36005013000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,278,-0.005512034,0.056737012999999996,0.063799672,0.012852262,Moderate,Very High,Moderate,High,51,86,58,61,Moderate,High,High,High,47,79,64,62,Moderate,High,Moderate,Moderate,41,75,60,57,2015,2015,0,Total,77917,19751.0,"Census Tract 130, Bronx County, NY",14000US36005013000,36005013000,NYC
74,36005013100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1604,-0.10707348,0.022038506,-0.4464438,-0.061446155999999995,Very Low,Moderate,Very Low,Very Low,5,52,3,4,Very Low,Low,Very Low,Very Low,5,28,8,8,Very Low,Low,Very Low,Very Low,6,28,7,6,2015,2015,0,Total,25271,7236.0,"Census Tract 131, Bronx County, NY",14000US36005013100,36005013100,NYC
75,36005013200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1414,-0.019266507,0.041819781,0.051078737,0.008263988,Moderate,High,Moderate,Moderate,43,73,55,55,Low,Moderate,High,Moderate,40,57,62,57,Low,Moderate,Moderate,Moderate,36,54,58,54,2015,2015,0,Total,96701,6298.0,"Census Tract 132, Bronx County, NY",14000US36005013200,36005013200,NYC
76,36005013300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1378,-0.11740582,0.031546596,-0.48254836,-0.0657783,Very Low,High,Very Low,Very Low,3,62,2,3,Very Low,Moderate,Very Low,Very Low,3,41,6,6,Very Low,Low,Very Low,Very Low,3,40,6,5,2015,2015,0,Total,25282,8305.0,"Census Tract 133, Bronx County, NY",14000US36005013300,36005013300,NYC
77,36005013500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1046,-0.10182224,0.01973317,-0.49876928,-0.067200132,Very Low,Moderate,Very Low,Very Low,6,50,2,3,Very Low,Low,Very Low,Very Low,7,25,6,5,Very Low,Low,Very Low,Very Low,8,25,5,4,2015,2015,0,Total,23279,5337.0,"Census Tract 135, Bronx County, NY",14000US36005013500,36005013500,NYC
78,36005013800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,534,-0.026621535,-0.03870818,-0.031452551,-0.01072213,Low,Very Low,Low,Low,39,11,39,33,Low,Very Low,Moderate,Low,36,3,48,38,Low,Very Low,Moderate,Low,33,2,47,38,2015,2015,0,Total,79773,16377.999999999998,"Census Tract 138, Bronx County, NY",14000US36005013800,36005013800,NYC
79,36005014100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1831,-0.10555967,0.028507836,-0.45323119,-0.061380286,Very Low,Moderate,Very Low,Very Low,5,59,3,4,Very Low,Low,Very Low,Very Low,6,37,8,8,Very Low,Low,Very Low,Very Low,6,36,7,6,2015,2015,0,Total,32500,6835.000000000001,"Census Tract 141, Bronx County, NY",14000US36005014100,36005014100,NYC
80,36005014300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,317,-0.07260125099999999,0.046795279,-0.47451043,-0.058266975,Very Low,High,Very Low,Very Low,14,77,2,4,Very Low,High,Very Low,Very Low,17,65,7,9,Very Low,High,Very Low,Very Low,18,61,6,8,2015,2015,0,Total,12000,5279.0,"Census Tract 143, Bronx County, NY",14000US36005014300,36005014300,NYC
81,36005014400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1476,-0.025755012,0.025897095,-0.60513669,-0.07051280900000001,Low,Moderate,Very Low,Very Low,39,56,1,2,Low,Low,Very Low,Very Low,36,33,2,4,Low,Low,Very Low,Very Low,34,33,2,3,2015,2015,0,Total,19418,3697.0,"Census Tract 144, Bronx County, NY",14000US36005014400,36005014400,NYC
82,36005014500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,2731,-0.034607094,0.043872468,-0.67825538,-0.078087755,Low,High,Very Low,Very Low,34,75,1,1,Low,Moderate,Very Low,Very Low,32,60,1,2,Low,Moderate,Very Low,Very Low,31,57,1,2,2015,2015,0,Total,22711,11074.0,"Census Tract 145, Bronx County, NY",14000US36005014500,36005014500,NYC
83,36005014701,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,2794,0.010778195,0.041854825,-0.67920661,-0.073395543,Moderate,High,Very Low,Very Low,60,73,1,2,Moderate,Moderate,Very Low,Very Low,55,57,1,3,Moderate,Moderate,Very Low,Very Low,47,54,1,3,2015,2015,0,Total,14334,4251.0,"Census Tract 147.01, Bronx County, NY",14000US36005014701,36005014701,NYC
84,36005014702,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1779,-0.000575544,0.043197177,-0.59096128,-0.06423863,Moderate,High,Very Low,Very Low,54,74,1,3,Moderate,Moderate,Very Low,Very Low,49,59,3,7,Moderate,Moderate,Very Low,Very Low,43,56,3,5,2015,2015,0,Total,17782,2306.0,"Census Tract 147.02, Bronx County, NY",14000US36005014702,36005014702,NYC
85,36005014900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1164,-0.028202968,0.01526465,-0.54480171,-0.064893492,Low,Moderate,Very Low,Very Low,38,45,1,3,Low,Very Low,Very Low,Very Low,35,20,4,6,Low,Very Low,Very Low,Very Low,33,20,4,5,2015,2015,0,Total,27212,7590.0,"Census Tract 149, Bronx County, NY",14000US36005014900,36005014900,NYC
86,36005015100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1615,-0.060197745,0.00326368,-0.42855591,-0.056179880999999994,Very Low,Low,Very Low,Very Low,20,35,3,5,Low,Very Low,Very Low,Very Low,22,13,9,10,Low,Very Low,Very Low,Very Low,22,12,8,8,2015,2015,0,Total,30339,4993.0,"Census Tract 151, Bronx County, NY",14000US36005015100,36005015100,NYC
87,36005015200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,604,-0.014612976000000001,0.026175531000000002,-0.09221862300000001,-0.009561996,Moderate,Moderate,Low,Low,46,56,29,34,Moderate,Low,Low,Low,42,33,39,39,Low,Low,Low,Low,38,33,38,38,2015,2015,0,Total,70162,5637.0,"Census Tract 152, Bronx County, NY",14000US36005015200,36005015200,NYC
88,36005015300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1446,-0.060740009000000005,0.031096723,-0.47604561,-0.058804717,Very Low,High,Very Low,Very Low,19,61,2,4,Low,Moderate,Very Low,Very Low,22,41,7,9,Low,Low,Very Low,Very Low,22,39,6,7,2015,2015,0,Total,19630,5355.0,"Census Tract 153, Bronx County, NY",14000US36005015300,36005015300,NYC
89,36005015500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,897,-0.067250744,0.032829974,-0.54186708,-0.066999875,Very Low,High,Very Low,Very Low,17,63,1,3,Very Low,Moderate,Very Low,Very Low,19,43,4,5,Very Low,Moderate,Very Low,Very Low,20,42,4,4,2015,2015,0,Total,21136,2778.0,"Census Tract 155, Bronx County, NY",14000US36005015500,36005015500,NYC
90,36005015700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,935,-0.10216811,0.030353146,-0.42692927,-0.057748169,Very Low,High,Very Low,Very Low,6,61,3,4,Very Low,Low,Very Low,Very Low,7,40,9,9,Very Low,Low,Very Low,Very Low,8,39,8,8,2015,2015,0,Total,33785,6549.0,"Census Tract 157, Bronx County, NY",14000US36005015700,36005015700,NYC
91,36005015800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,256,-0.008626208,0.026506826,-0.14220151,-0.014681491000000001,Moderate,Moderate,Low,Low,50,57,21,29,Moderate,Low,Low,Low,45,34,32,34,Low,Low,Low,Low,40,34,31,34,2015,2015,0,Total,77045,10438.0,"Census Tract 158, Bronx County, NY",14000US36005015800,36005015800,NYC
92,36005015900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,367,-0.081767358,0.00298647,-0.64853621,-0.084193595,Very Low,Low,Very Low,Very Low,12,34,1,1,Very Low,Very Low,Very Low,Very Low,14,12,1,1,Very Low,Very Low,Very Low,Very Low,14,12,1,1,2015,2015,0,Total,16027,5922.0,"Census Tract 159, Bronx County, NY",14000US36005015900,36005015900,NYC
93,36005016000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,767,0.007082651999999999,0.024001939,-0.016390063,0.0014296229999999999,Moderate,Moderate,Moderate,Moderate,58,54,41,47,Moderate,Low,Moderate,Moderate,53,30,50,50,Moderate,Low,Moderate,Moderate,46,30,49,48,2015,2015,0,Total,77216,22985.0,"Census Tract 160, Bronx County, NY",14000US36005016000,36005016000,NYC
94,36005016100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1361,-0.09674912699999999,0.04568607,-0.51872236,-0.06619971200000001,Very Low,High,Very Low,Very Low,7,76,2,3,Very Low,High,Very Low,Very Low,8,63,5,6,Very Low,Moderate,Very Low,Very Low,9,60,4,5,2015,2015,0,Total,12467,6442.0,"Census Tract 161, Bronx County, NY",14000US36005016100,36005016100,NYC
95,36005016200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,410,-0.009634584,0.009433941999999999,-0.025110817,-0.00298353,Moderate,Low,Low,Moderate,49,40,40,42,Moderate,Very Low,Moderate,Moderate,44,16,49,46,Low,Very Low,Moderate,Moderate,39,15,47,44,2015,2015,0,Total,70682,32797.0,"Census Tract 162, Bronx County, NY",14000US36005016200,36005016200,NYC
96,36005016400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,176,0.002978396,0.019227775,-0.11205957,-0.010665388999999999,Moderate,Moderate,Low,Low,56,49,26,33,Moderate,Low,Low,Low,51,24,36,38,Moderate,Low,Low,Low,44,24,35,38,2015,2015,0,Total,60682,17257.0,"Census Tract 164, Bronx County, NY",14000US36005016400,36005016400,NYC
97,36005016500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,276,-0.044061206,0.009845205,-0.63289469,-0.077474929,Low,Low,Very Low,Very Low,28,40,1,2,Low,Very Low,Very Low,Very Low,28,16,2,2,Low,Very Low,Very Low,Very Low,28,16,2,2,2015,2015,0,Total,26645,9252.0,"Census Tract 165, Bronx County, NY",14000US36005016500,36005016500,NYC
98,36005016600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,437,0.00659079,0.022973813,-0.072697304,-0.005286747,Moderate,Moderate,Low,Low,58,53,32,39,Moderate,Low,Moderate,Moderate,53,29,42,43,Moderate,Low,Moderate,Moderate,45,29,41,42,2015,2015,0,Total,63421,14767.000000000002,"Census Tract 166, Bronx County, NY",14000US36005016600,36005016600,NYC
99,36005016700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1299,-0.052216526,0.040340599,-0.56834656,-0.067620054,Low,High,Very Low,Very Low,24,71,1,3,Low,Moderate,Very Low,Very Low,25,55,3,5,Low,Moderate,Very Low,Very Low,25,52,3,4,2015,2015,0,Total,27222,5912.0,"Census Tract 167, Bronx County, NY",14000US36005016700,36005016700,NYC
100,36005016900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,324,-0.01509262,0.042272609,-0.52790987,-0.058604524000000005,Moderate,High,Very Low,Very Low,46,73,1,4,Moderate,Moderate,Very Low,Very Low,42,57,5,9,Low,Moderate,Very Low,Very Low,37,54,4,7,2015,2015,0,Total,27697,10117.0,"Census Tract 169, Bronx County, NY",14000US36005016900,36005016900,NYC
101,36005017300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1304,-0.069183379,0.028880437999999998,-0.54949123,-0.068521023,Very Low,Moderate,Very Low,Very Low,16,59,1,3,Very Low,Low,Very Low,Very Low,19,37,4,5,Very Low,Low,Very Low,Very Low,19,37,4,4,2015,2015,0,Total,18720,5158.0,"Census Tract 173, Bronx County, NY",14000US36005017300,36005017300,NYC
102,36005017500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1926,-0.10026217,0.02170041,-0.53796625,-0.071379766,Very Low,Moderate,Very Low,Very Low,7,52,1,2,Very Low,Low,Very Low,Very Low,8,27,4,4,Very Low,Low,Very Low,Very Low,8,27,4,3,2015,2015,0,Total,22000,8045.0,"Census Tract 175, Bronx County, NY",14000US36005017500,36005017500,NYC
103,36005017701,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1529,-0.055477794000000004,-0.036509097000000004,-0.45470285,-0.062932894,Low,Very Low,Very Low,Very Low,22,12,3,3,Low,Very Low,Very Low,Very Low,24,3,8,7,Low,Very Low,Very Low,Very Low,24,2,7,6,2015,2015,0,Total,25022,9623.0,"Census Tract 177.01, Bronx County, NY",14000US36005017701,36005017701,NYC
104,36005017702,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1427,-0.019490255,0.013585466000000001,-0.46820456,-0.055195149000000006,Moderate,Moderate,Very Low,Very Low,43,44,2,5,Low,Very Low,Very Low,Very Low,40,19,7,10,Low,Very Low,Very Low,Very Low,36,19,6,9,2015,2015,0,Total,23485,4504.0,"Census Tract 177.02, Bronx County, NY",14000US36005017702,36005017702,NYC
105,36005017901,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1497,-0.06684739099999999,0.033295117,-0.42977214,-0.053861056,Very Low,High,Very Low,Very Low,17,64,3,5,Very Low,Moderate,Very Low,Very Low,20,44,9,11,Very Low,Moderate,Very Low,Very Low,20,42,8,9,2015,2015,0,Total,21376,4131.0,"Census Tract 179.01, Bronx County, NY",14000US36005017901,36005017901,NYC
106,36005017902,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1325,-0.088514075,0.034287408,-0.49718106,-0.063995361,Very Low,High,Very Low,Very Low,10,65,2,3,Very Low,Moderate,Very Low,Very Low,11,45,6,7,Very Low,Moderate,Very Low,Very Low,12,44,5,6,2015,2015,0,Total,20852,10152.0,"Census Tract 179.02, Bronx County, NY",14000US36005017902,36005017902,NYC
107,36005018101,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,856,-0.11909511,0.017947314,-0.43493629,-0.061871387,Very Low,Moderate,Very Low,Very Low,3,48,3,4,Very Low,Low,Very Low,Very Low,3,23,9,7,Very Low,Low,Very Low,Very Low,3,23,8,6,2015,2015,0,Total,27371,3090.0,"Census Tract 181.01, Bronx County, NY",14000US36005018101,36005018101,NYC
108,36005018102,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1768,-0.11315324,0.023588117000000002,-0.38153183,-0.054399475,Very Low,Moderate,Very Low,Very Low,4,54,4,5,Very Low,Low,Very Low,Very Low,4,30,12,10,Very Low,Low,Very Low,Very Low,4,30,11,9,2015,2015,0,Total,38250,3785.0,"Census Tract 181.02, Bronx County, NY",14000US36005018102,36005018102,NYC
109,36005018301,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,673,-0.07321509,0.035918355,-0.24785358,-0.033115663,Very Low,High,Very Low,Very Low,14,67,11,14,Very Low,Moderate,Low,Low,17,48,21,21,Very Low,Moderate,Very Low,Very Low,17,46,20,20,2015,2015,0,Total,29987,2690.0,"Census Tract 183.01, Bronx County, NY",14000US36005018301,36005018301,NYC
110,36005018302,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,954,-0.095803715,0.019925797,-0.45740768,-0.061700918,Very Low,Moderate,Very Low,Very Low,8,50,2,4,Very Low,Low,Very Low,Very Low,9,25,8,8,Very Low,Low,Very Low,Very Low,10,25,7,6,2015,2015,0,Total,31324,5646.0,"Census Tract 183.02, Bronx County, NY",14000US36005018302,36005018302,NYC
111,36005018400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,650,0.035522978999999996,0.035791665,-0.14664529,-0.009329727,High,High,Low,Low,72,66,21,35,High,Moderate,Low,Low,67,48,32,39,Moderate,Moderate,Low,Low,58,46,31,39,2015,2015,0,Total,60518,13541.000000000002,"Census Tract 184, Bronx County, NY",14000US36005018400,36005018400,NYC
112,36005018500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,2503,-0.093905352,0.029994748999999998,-0.49138394,-0.064373538,Very Low,Moderate,Very Low,Very Low,8,60,2,3,Very Low,Low,Very Low,Very Low,9,39,6,7,Very Low,Low,Very Low,Very Low,10,38,5,5,2015,2015,0,Total,26496,7896.0,"Census Tract 185, Bronx County, NY",14000US36005018500,36005018500,NYC
113,36005018900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,2600,-0.13438214,0.036168251,-0.49085277,-0.068129756,Very Low,High,Very Low,Very Low,2,67,2,3,Very Low,Moderate,Very Low,Very Low,1,48,6,5,Very Low,Moderate,Very Low,Very Low,1,46,5,4,2015,2015,0,Total,21180,4212.0,"Census Tract 189, Bronx County, NY",14000US36005018900,36005018900,NYC
114,36005019300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1893,-0.12657544,0.020708691,-0.59469008,-0.08099544,Very Low,Moderate,Very Low,Very Low,2,51,1,1,Very Low,Low,Very Low,Very Low,2,26,3,2,Very Low,Low,Very Low,Very Low,2,26,2,1,2015,2015,0,Total,23267,5349.0,"Census Tract 193, Bronx County, NY",14000US36005019300,36005019300,NYC
115,36005019400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,590,0.029895404,0.046722364,-0.26132864,-0.022134743999999998,High,High,Very Low,Low,69,77,10,22,High,High,Very Low,Low,64,65,20,28,Moderate,High,Very Low,Low,56,61,18,28,2015,2015,0,Total,51176,14194.999999999998,"Census Tract 194, Bronx County, NY",14000US36005019400,36005019400,NYC
116,36005019500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1810,-0.1198867,0.035212442000000004,-0.42258713,-0.058684695999999995,Very Low,High,Very Low,Very Low,3,66,3,4,Very Low,Moderate,Very Low,Very Low,3,47,9,9,Very Low,Moderate,Very Low,Very Low,3,45,8,7,2015,2015,0,Total,26706,3344.0,"Census Tract 195, Bronx County, NY",14000US36005019500,36005019500,NYC
117,36005019700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,2174,-0.09734643300000001,0.028742615,-0.38314039,-0.052290671,Very Low,Moderate,Very Low,Very Low,7,59,4,6,Very Low,Low,Very Low,Very Low,8,37,12,11,Very Low,Low,Very Low,Very Low,9,36,11,10,2015,2015,0,Total,25875,5225.0,"Census Tract 197, Bronx County, NY",14000US36005019700,36005019700,NYC
118,36005019900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,2430,-0.13579106,0.030468624,-0.31413892,-0.048327431,Very Low,High,Very Low,Very Low,2,61,7,7,Very Low,Low,Very Low,Very Low,1,40,16,14,Very Low,Low,Very Low,Very Low,1,39,15,12,2015,2015,0,Total,24914,3073.0,"Census Tract 199, Bronx County, NY",14000US36005019900,36005019900,NYC
119,36005020000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1265,0.028222615,0.011605131000000001,-0.25407407,-0.025212126,High,Moderate,Very Low,Very Low,69,42,10,20,High,Very Low,Very Low,Low,64,17,20,26,Moderate,Very Low,Very Low,Low,55,17,19,25,2015,2015,0,Total,44771,6435.0,"Census Tract 200, Bronx County, NY",14000US36005020000,36005020000,NYC
120,36005020100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36005,36,NY,1477,-0.067746326,0.044864379,-0.48596033,-0.059268142999999995,Very Low,High,Very Low,Very Low,16,76,2,4,Very Low,High,Very Low,Very Low,19,62,6,8,Very Low,Moderate,Very Low,Very Low,19,58,6,7,2015,2015,0,Total,24160,9036.0,"Census Tract 201, Bronx County, NY",14000US36005020100,36005020100,NYC
